종목명,종목코드,기사날짜,기사제목,기사링크,긍정확률,부정확률,대상기업,산업분류,분석일시,감성분류
티로보틱스,117730,2024-05-26,"티로보틱스, AI 자동화 생산시스템 도입",https://n.news.naver.com/mnews/article/015/0004989123?sid=101,0.4993,0.5007,티로보틱스,일반,2025-09-20 17:29:08,부정
틸론,217880,2024-05-26,"틸론, 한국생산관리학회 '2024 글로벌혁신대상' 수상",http://www.enewstoday.co.kr/news/articleView.html?idxno=2132000,0.2333,0.7667,틸론,일반,2025-09-20 17:18:00,부정
비아이매트릭스,413640,2024-05-26,"[제23회 공공솔루션마켓]배영근 비아이매트릭스 대표, “생성형 AI 'G-MA...",https://n.news.naver.com/mnews/article/030/0003208947?sid=105,0.3847,0.6153,비아이매트릭스,일반,2025-09-20 17:32:13,부정
중앙첨단소재,051980,2024-05-26,중앙첨단소재 한주간 주가 60% 이상 올라…리튬 가격 모습은?,https://www.pointdaily.co.kr/news/articleView.html?idxno=203180,0.3577,0.6423,중앙첨단소재,일반,2025-09-20 17:42:08,부정
DB금융스팩12호,477760,2024-05-26,[공모주달력]씨어스테크놀로지·라메디텍·이노그리드 수요예측,https://n.news.naver.com/mnews/article/648/0000025930?sid=101,0.4617,0.5383,DB금융스팩12호,일반,2025-09-20 17:37:03,부정
올리패스,244460,2024-05-25,올리패스 주가 기지개... AI 및 바이오 헬스케어 등 사업 영역 확장 기대,https://www.pinpointnews.co.kr/news/articleView.html?idxno=267701,0.5954,0.4046,올리패스,일반,2025-09-20 17:41:50,긍정
케이티알파,036030,2024-05-25,KCTC 주가 덩실덩실...종합물류업체 최초로 사업 업무에 AI 적용,https://www.pinpointnews.co.kr/news/articleView.html?idxno=267853,0.5954,0.4046,케이티알파,일반,2025-09-20 17:41:50,긍정
에스원,012750,2024-05-25,"에스원 학폭 예방 AI 솔루션 특수...""지능형CCTV·얼굴인식리더 결합상품...",https://www.dailysecu.com/news/articleView.html?idxno=156267,0.36,0.64,에스원,일반,2025-09-20 17:39:12,부정
에스원,012750,2024-05-25,"에스원 '스마트 건물에너지관리시스템', 에너지 요금 인상에 수요 증가",http://www.handmk.com/news/articleView.html?idxno=22709,0.3577,0.6423,에스원,일반,2025-09-20 17:18:20,부정
에스원,012750,2024-05-25,"에스원 ""학폭 예방 AI 솔루션 특수…지능형CCTV·얼굴인식리더 결합상품...",http://www.ujeil.com/news/articleView.html?idxno=348090,0.3577,0.6423,에스원,일반,2025-09-20 17:21:34,부정
에스원,012750,2024-05-25,"에스원, 에너지 요금 인상 대응 '스마트 건물에너지관리시스템' 수요 증...",https://www.nbntv.co.kr/news/articleView.html?idxno=3017668,0.2735,0.7265,에스원,일반,2025-09-20 17:40:53,부정
대창,012800,2024-05-25,[여의도 승부사] 'HD현대마린솔루션 vs 대창' 여의도를 달굴 종목은?,https://news.mtn.co.kr/news-detail/2024052513282416126,0.5583,0.4417,대창,일반,2025-09-20 17:37:33,긍정
그리드위즈,453450,2024-05-25,"그리드위즈, 코스닥 출사표 ""글로벌 에너지 테크 기업 될 것""",http://www.hansbiz.co.kr/news/articleView.html?idxno=695274,0.5,0.5,그리드위즈,일반,2025-09-20 17:18:21,부정
그리드위즈,453450,2024-05-25,"[수요예측] 6월 코스닥 상장 '그리드위즈' ... ""모든 에너지 데이터 연결...",http://www.the-stock.kr/news/articleView.html?idxno=20213,0.5,0.5,그리드위즈,일반,2025-09-20 17:21:25,부정
삼영이엔씨,065570,2024-05-25,삼영이엔씨 주가 신바람... AI 영상 분석 플랫폼 상용화 박차,https://www.pinpointnews.co.kr/news/articleView.html?idxno=267832,0.5954,0.4046,삼영이엔씨,일반,2025-09-20 17:41:50,긍정
삼일씨엔에스,004440,2024-05-25,"삼현철강 다시 달아 오른다?... ""영업이익 등 실적 바닥 찍었다""",https://www.pinpointnews.co.kr/news/articleView.html?idxno=267783,0.5954,0.4046,삼일씨엔에스,일반,2025-09-20 17:41:50,긍정
시큐레터,418250,2024-05-25,"시큐레터, ‘DISARM’으로 진화된 보안기술로 신·변종 보안위협 선제 방...",https://n.news.naver.com/mnews/article/138/0002174026?sid=105,0.276,0.724,시큐레터,일반,2025-09-20 17:34:32,부정
HB테크놀러지,078150,2024-05-24,"1위 HB테크놀러지 주가·2위 HB솔루션 주가·3위 선익시스템 주가, 5월 3...",https://www.job-post.co.kr/news/articleView.html?idxno=105418,0.506,0.494,HB테크놀러지,일반,2025-09-20 17:40:33,긍정
헥토이노베이션,214180,2024-05-24,"헥토이노베이션, 앱 퍼블리셔 톱10 선정...데이터에이아이 주관",https://n.news.naver.com/mnews/article/009/0005308289?sid=105,0.5586,0.4414,헥토이노베이션,일반,2025-09-20 17:27:18,긍정
헥토이노베이션,214180,2024-05-24,"헥토이노베이션, '발로소득'으로 '국내 앱 퍼블리셔 톱10' 진입",https://www.techm.kr/news/articleView.html?idxno=125116,0.351,0.649,헥토이노베이션,일반,2025-09-20 17:42:33,부정
헥토이노베이션,214180,2024-05-24,"헥토이노베이션, '상위 퍼블리셔 어워드' 톱 10 진입",https://n.news.naver.com/mnews/article/003/0012564735?sid=101,0.5617,0.4383,헥토이노베이션,일반,2025-09-20 17:25:47,긍정
헥토이노베이션,214180,2024-05-24,"헥토이노베이션, 데이터에이아이 선정 국내 앱 퍼블리셔 6위",https://n.news.naver.com/mnews/article/138/0002173957?sid=105,0.5066,0.4934,헥토이노베이션,일반,2025-09-20 17:34:32,긍정
헥토이노베이션,214180,2024-05-24,"헥토이노베이션, '발로소득'으로 '상위 퍼블리셔 어워드 2024' 탑 10 진입",https://www.digitaltoday.co.kr/news/articleView.html?idxno=518744,0.5731,0.4269,헥토이노베이션,일반,2025-09-20 17:39:36,긍정
헥토이노베이션,214180,2024-05-24,"헥토이노베이션, ‘2024년 상위 퍼블리셔 어워드’ 6위 진입",https://www.venturesquare.net/925894,0.5364,0.4636,헥토이노베이션,일반,2025-09-20 17:43:02,긍정
헥토이노베이션,214180,2024-05-24,"'발로소득' 효과…헥토이노베이션, 국내 앱 퍼블리셔 6위 선정",https://n.news.naver.com/mnews/article/008/0005042123?sid=105,0.5296,0.4704,헥토이노베이션,일반,2025-09-20 17:26:38,긍정
헥토이노베이션,214180,2024-05-24,"헥토이노베이션, '상위 퍼블리셔 어워드' 톱10 진입",http://www.goodkyung.com/news/articleView.html?idxno=237680,0.4997,0.5003,헥토이노베이션,일반,2025-09-20 17:18:16,부정
오하임앤컴퍼니,309930,2024-05-24,"[브랜드평판] 인테리어 상장기업 2024년 5월 빅데이터 1위 한샘, 2위 KCC,...",https://www.cbci.co.kr/news/articleView.html?idxno=467888,0.5313,0.4687,오하임앤컴퍼니,일반,2025-09-20 17:38:48,긍정
싸이버원,356890,2024-05-24,싸이버원 주가 방긋...클라우드 기반 AI 보안관제 솔루션 장점은?,https://www.pinpointnews.co.kr/news/articleView.html?idxno=267617,0.5954,0.4046,싸이버원,일반,2025-09-20 17:41:50,긍정
LS머트리얼즈,417200,2024-05-24,AI발 '전력대란'에 LS머트리얼즈 '방긋',https://www.sisajournal-e.com/news/articleView.html?idxno=403058,0.2779,0.7221,LS머트리얼즈,일반,2025-09-20 17:42:13,부정
코스메카코리아,241710,2024-05-24,"[김경준X김진규] 코스메카코리아 신고가 찍고 더 가나 & 1분기만 104%, 너...",https://news.mtn.co.kr/news-detail/2024052412002228424,0.5401,0.4599,코스메카코리아,일반,2025-09-20 17:37:32,긍정
씨이랩,189330,2024-05-24,"[특징주] 씨이랩, 엔비디아 영익 8배 증가 커지는 국내 영향력...엔비디...",https://www.nbntv.co.kr/news/articleView.html?idxno=3017596,0.2735,0.7265,씨이랩,일반,2025-09-20 17:40:53,부정
아이엠비디엑스,461030,2024-05-24,[아이엠비디엑스 대해부]③ 액체생검에 AI도 적용...해외진출 본격화,https://n.news.naver.com/mnews/article/018/0005747024?sid=101,0.4313,0.5687,아이엠비디엑스,일반,2025-09-20 17:30:23,부정
바이오프로테크,199290,2024-05-24,"로레알, '비바 테크놀로지 2024' 참여... 뷰티 테크 기술 공개",http://www.meconomynews.com/news/articleView.html?idxno=94082,0.506,0.494,바이오프로테크,일반,2025-09-20 17:19:47,긍정
이구산업,025820,2024-05-24,"1위 이구산업 주가·2위 풍산 주가·3위 고려아연 주가, 5월 3주차 랭키...",https://www.ekn.kr/web/view.php?key=20240523020152245,0.6316,0.3684,이구산업,일반,2025-09-20 17:39:49,긍정
인천도시가스,034590,2024-05-24,[데이터 뉴스룸] 에너지업체 임원 연봉 1위 인천도시가스…LG엔솔·삼성...,https://www.greened.kr/news/articleView.html?idxno=314548,0.494,0.506,인천도시가스,일반,2025-09-20 17:40:12,부정
고려신용정보,049720,2024-05-24,"고려신용정보, 채권추심 브랜드평판 '1위'",https://www.mhns.co.kr/news/articleView.html?idxno=595326,0.506,0.494,고려신용정보,일반,2025-09-20 17:40:51,긍정
다우기술,023590,2024-05-24,"다우기술 주가 벌떡... ""주가순자산비율 0.3배로 역사적 하단""",https://www.pinpointnews.co.kr/news/articleView.html?idxno=267448,0.5954,0.4046,다우기술,일반,2025-09-20 17:41:50,긍정
티움바이오,321550,2024-05-24,"티움바이오 ""항암제 'TU2218' 1b상 효과""…美학회 발표",https://n.news.naver.com/mnews/article/003/0012564764?sid=102,0.4519,0.5481,티움바이오,일반,2025-09-20 17:25:47,부정
이삭엔지니어링,351330,2024-05-24,"'노점계 국산화' 삼영에스앤씨, '전력난 수혜주' 이삭엔지니어링 상한가...",http://www.newswell.co.kr/news/articleView.html?idxno=9809,0.4659,0.5341,이삭엔지니어링,일반,2025-09-20 17:20:24,부정
이삭엔지니어링,351330,2024-05-24,"[특징주]이삭엔지, 3년 새 12배 ↑ 현대일렉과 초고압 전력설비 예방 공...",https://n.news.naver.com/mnews/article/277/0005422729?sid=101,0.6025,0.3975,이삭엔지니어링,일반,2025-09-20 17:35:28,긍정
틸론,217880,2024-05-24,"틸론, 한국생산관리학회 '2024 글로벌혁신대상' 수상",http://www.womentimes.co.kr/news/articleView.html?idxno=75843,0.3578,0.6422,틸론,일반,2025-09-20 17:21:37,부정
틸론,217880,2024-05-24,"틸론, 한국생산관리학회 '2024 글로벌혁신대상' 수상",https://www.dailysecu.com/news/articleView.html?idxno=156255,0.36,0.64,틸론,일반,2025-09-20 17:39:12,부정
틸론,217880,2024-05-24,"틸론, 한국생산관리학회 '2024 글로벌혁신대상' 수상",http://www.it-b.co.kr/news/articleView.html?idxno=75621,0.3578,0.6422,틸론,일반,2025-09-20 17:18:35,부정
대창,012800,2024-05-24,[수익 내비게이터] 비철금속 전문 제조업체 '대창' vs 공기 청정 기술 전...,https://news.mtn.co.kr/news-detail/2024052416542986226,0.5093,0.4907,대창,일반,2025-09-20 17:37:32,긍정
금양그린파워,282720,2024-05-24,"[투자원정대 동행] 엔젤로보틱스 vs 금양그린파워 vs 본느, 공략법은?",https://news.mtn.co.kr/news-detail/2024052405421045402,0.5504,0.4496,금양그린파워,일반,2025-09-20 17:37:32,긍정
그리드위즈,453450,2024-05-24,"그리드위즈, 코스닥 상장 통해 글로벌 에너지 데이터 테크 기업으로 도...",http://www.ikoreanspirit.com/news/articleView.html?idxno=75933,0.3578,0.6422,그리드위즈,일반,2025-09-20 17:18:24,부정
그리드위즈,453450,2024-05-24,"'전력수요관리 1위' 그리드위즈, 코스닥 도전",https://n.news.naver.com/mnews/article/009/0005308532?sid=101,0.4073,0.5927,그리드위즈,일반,2025-09-20 17:27:18,부정
그리드위즈,453450,2024-05-24,"김구환 그리드위즈 대표 ""에너지 데이터 연결해 글로벌 기업 도약""",http://www.ftoday.co.kr/news/articleView.html?idxno=322092,0.6422,0.3578,그리드위즈,일반,2025-09-20 17:18:10,긍정
그리드위즈,453450,2024-05-24,"그리드위즈 ""코스닥 상장 통해 글로벌 에너지 데이터 테크 기업 도약""",https://www.pinpointnews.co.kr/news/articleView.html?idxno=267684,0.5954,0.4046,그리드위즈,일반,2025-09-20 17:41:50,긍정
그리드위즈,453450,2024-05-24,"그리드위즈, 코스닥 출사표... “글로벌 에너지 데이터 기술 기업으로 ...",https://n.news.naver.com/mnews/article/123/0002334715?sid=101,0.4111,0.5889,그리드위즈,일반,2025-09-20 17:34:10,부정
그리드위즈,453450,2024-05-24,그리드위즈 “에너지 데이터 기술 기업으로 도약”,https://n.news.naver.com/mnews/article/009/0005308398?sid=101,0.3778,0.6222,그리드위즈,일반,2025-09-20 17:27:18,부정
그리드위즈,453450,2024-05-24,"[증시새내기] 그리드위즈, ""상장 통해 글로벌 에너지 데이터 테크 기업...",http://www.efnews.co.kr/news/articleView.html?idxno=112161,0.3577,0.6423,그리드위즈,일반,2025-09-20 17:17:54,부정
그리드위즈,453450,2024-05-24,"김구환 그리드위즈 대표 ""코스닥 상장으로 글로벌 에너지 데이터 테크 ...",http://www.paxetv.com/news/articleView.html?idxno=203900,0.3577,0.6423,그리드위즈,일반,2025-09-20 17:20:28,부정
그리드위즈,453450,2024-05-24,"그리드위즈 ""상장 통해 글로벌 에너지 데이터 테크 기업으로 도약""",https://daily.hankooki.com/news/articleView.html?idxno=1087588,0.3966,0.6034,그리드위즈,일반,2025-09-20 17:21:52,부정
그리드위즈,453450,2024-05-24,"상장 앞둔 그리드위즈, ""글로벌 에너지데이터 테크 기업으로 성장하겠다...",https://www.electimes.com/news/articleView.html?idxno=337551,0.3577,0.6423,그리드위즈,일반,2025-09-20 17:39:52,부정
그리드위즈,453450,2024-05-24,"[IPO출사표]그리드위즈 ""전력 수요관리 1위업체, 글로벌 공략""",https://n.news.naver.com/mnews/article/018/0005747276?sid=101,0.6145,0.3855,그리드위즈,일반,2025-09-20 17:30:23,긍정
그리드위즈,453450,2024-05-24,"그리드위즈, 내달 코스닥 상장… ""글로벌 에너지 데이터 테크 기업으로...",https://www.newspim.com/news/view/20240524000618,0.6478,0.3522,그리드위즈,일반,2025-09-20 17:41:05,긍정
그리드위즈,453450,2024-05-24,"그리드위즈, 다음달 코스닥 상장 목표...에너지데이터 테크기업 도약",https://n.news.naver.com/mnews/article/030/0003208771?sid=105,0.5424,0.4576,그리드위즈,일반,2025-09-20 17:32:13,긍정
그리드위즈,453450,2024-05-24,[IPO]그리드위즈 “글로벌 에너지 데이터 테크 기업 도약”,https://n.news.naver.com/mnews/article/277/0005422867?sid=101,0.5568,0.4432,그리드위즈,일반,2025-09-20 17:35:29,긍정
그리드위즈,453450,2024-05-24,"[IPO레이더]김구환 그리드위즈 대표 ""글로벌 에너지 데이터 테크 기업으...",https://www.newsway.co.kr/news/view?ud=2024052412220395606,0.3536,0.6464,그리드위즈,일반,2025-09-20 17:41:22,부정
그리드위즈,453450,2024-05-24,"그리드위즈, 코스닥 출사표…""글로벌 에너지 테크 기업 목표""",https://n.news.naver.com/mnews/article/374/0000385068?sid=101,0.3578,0.6422,그리드위즈,일반,2025-09-20 17:36:20,부정
이오플로우,294090,2024-05-24,반등세 보이는 이오플로우…성별·연령별 빅데이터 분석 결과는?,https://www.pointdaily.co.kr/news/articleView.html?idxno=203065,0.3577,0.6423,이오플로우,일반,2025-09-20 17:42:08,부정
폴라리스AI,039980,2024-05-24,"[속보] 폴라리스AI VI 발동, 연속 상승커브는 언제?...종가까지 추이 지...",https://www.cbci.co.kr/news/articleView.html?idxno=467914,0.5313,0.4687,폴라리스AI,일반,2025-09-20 17:38:48,긍정
비아이매트릭스,413640,2024-05-24,"비아이매트릭스, 동아제약에 '생성형 AI 솔루션' 공급",https://n.news.naver.com/mnews/article/015/0004988707?sid=101,0.5386,0.4614,비아이매트릭스,일반,2025-09-20 17:29:07,긍정
비아이매트릭스,413640,2024-05-24,"비아이매트릭스, 동아제약에 ‘생성형 AI 솔루션’ 공급",https://n.news.naver.com/mnews/article/018/0005747103?sid=101,0.5792,0.4208,비아이매트릭스,일반,2025-09-20 17:30:23,긍정
비아이매트릭스,413640,2024-05-24,"비아이매트릭스, 동아제약에 생성형 AI 솔루션 공급",https://n.news.naver.com/mnews/article/014/0005189916?sid=101,0.4993,0.5007,비아이매트릭스,일반,2025-09-20 17:28:23,부정
비아이매트릭스,413640,2024-05-24,"비아이매트릭스, 생성형 AI 솔루션 기반 동아제약 솔루션 구축",https://n.news.naver.com/mnews/article/008/0005042113?sid=101,0.4999,0.5001,비아이매트릭스,일반,2025-09-20 17:26:38,부정
비아이매트릭스,413640,2024-05-24,"비아이매트릭스, 동아제약에 ‘생성형 AI 솔루션’ 공급…제약 업계 최...",https://n.news.naver.com/mnews/article/016/0002312995?sid=101,0.488,0.512,비아이매트릭스,일반,2025-09-20 17:29:24,부정
비아이매트릭스,413640,2024-05-24,"비아이매트릭스 ""생성형AI-마이크로소프트 연동 솔루션 추가 공급계약....",https://www.newspim.com/news/view/20240524000200,0.6478,0.3522,비아이매트릭스,일반,2025-09-20 17:41:05,긍정
비아이매트릭스,413640,2024-05-24,"비아이매트릭스, 국내최초 제약업계 MS 팀즈 연동 생성형 AI 솔루션 '동...",https://n.news.naver.com/mnews/article/031/0000839162?sid=101,0.5536,0.4464,비아이매트릭스,일반,2025-09-20 17:32:53,긍정
누리플렉스,040160,2024-05-24,"누리플렉스, 아프리카 에너지 산업 전시회 참가… AMI 및 AI 기반 도전감...",https://n.news.naver.com/mnews/article/030/0003208862?sid=004,0.3584,0.6416,누리플렉스,일반,2025-09-20 17:32:13,부정
누리플렉스,040160,2024-05-24,"누리플렉스, 아프리카 에너지 전시회서 AI 도전감시시스템 선봬",https://n.news.naver.com/mnews/article/009/0005308347?sid=101,0.3515,0.6485,누리플렉스,일반,2025-09-20 17:27:18,부정
누리플렉스,040160,2024-05-24,"﻿누리플렉스, 아프리카 에너지산업전시회 참가… AMI 및 AI 기반 도전감...",https://www.electimes.com/news/articleView.html?idxno=337543,0.3577,0.6423,누리플렉스,일반,2025-09-20 17:39:52,부정
에이에스텍,453860,2024-05-24,[한경유레카 포커스] AI's pick: 에이에스텍,https://n.news.naver.com/mnews/article/015/0004988706?sid=101,0.6396,0.3604,에이에스텍,일반,2025-09-20 17:29:07,긍정
샌즈랩,411080,2024-05-24,"샌즈랩, 위협 인텔리전스 플랫폼·네트워크 솔루션 GS인증 1등급 획득",http://www.enewstoday.co.kr/news/articleView.html?idxno=2131881,0.2333,0.7667,샌즈랩,일반,2025-09-20 17:18:00,부정
샌즈랩,411080,2024-05-24,"샌즈랩, 위협 인텔리전스 플랫폼 및 네트워크 솔루션 GS인증 1등급 획득",http://www.itdaily.kr/news/articleView.html?idxno=223449,0.7428,0.2572,샌즈랩,일반,2025-09-20 17:18:46,긍정
샌즈랩,411080,2024-05-24,"샌즈랩 ‘CTX-MNX’, GS인증 1등급 취득",https://www.venturesquare.net/925856,0.2942,0.7058,샌즈랩,일반,2025-09-20 17:43:02,부정
샌즈랩,411080,2024-05-24,"샌즈랩, 'CTX·MNX' GS인증 획득",https://n.news.naver.com/mnews/article/030/0003208716?sid=105,0.2732,0.7268,샌즈랩,일반,2025-09-20 17:32:13,부정
샌즈랩,411080,2024-05-24,"샌즈랩, 위협 인텔리전스 플랫폼·네트워크 솔루션 GS인증 1등급 획득",https://www.dailysecu.com/news/articleView.html?idxno=156229,0.36,0.64,샌즈랩,일반,2025-09-20 17:39:12,부정
샌즈랩,411080,2024-05-24,"샌즈랩, CTI·NDR 솔루션 GS인증 1등급 획득",https://www.datanet.co.kr/news/articleView.html?idxno=193830,0.5872,0.4128,샌즈랩,일반,2025-09-20 17:39:24,긍정
샌즈랩,411080,2024-05-24,"샌즈랩, 위협 인텔리전스 플랫폼∙네트워크 솔루션 GS인증 1등급 획득",http://www.it-b.co.kr/news/articleView.html?idxno=75611,0.3578,0.6422,샌즈랩,일반,2025-09-20 17:18:35,부정
피엔에이치테크,239890,2024-05-24,애플發 수요 증가…달아오른 OLED 소재株,https://n.news.naver.com/mnews/article/011/0004344870?sid=101,0.6425,0.3575,피엔에이치테크,일반,2025-09-20 17:27:47,긍정
제룡전기,033100,2024-05-24,제룡전기 주가 더 내달린다...AI 시장 본격 개화 이후 전력 부족 문제 주...,https://www.pinpointnews.co.kr/news/articleView.html?idxno=267642,0.5954,0.4046,제룡전기,일반,2025-09-20 17:41:50,긍정
에이텀,355690,2024-05-24,[여의도 클라쓰] '에이텀 vs LS머트리얼즈' 클라쓰가 다른 오늘의 종목은...,https://news.mtn.co.kr/news-detail/2024052405420175634,0.4073,0.5927,에이텀,일반,2025-09-20 17:37:32,부정
삼일씨엔에스,004440,2024-05-24,현대로템 주가 벌떡...외국인 vs 기관 치열한 힘겨루기,https://www.pinpointnews.co.kr/news/articleView.html?idxno=267647,0.5954,0.4046,삼일씨엔에스,일반,2025-09-20 17:41:50,긍정
하나마이크론,067310,2024-05-24,"1위 하나마이크론 주가·2위 미코 주가·3위 레이크머티리얼즈 주가, 5월...",https://www.job-post.co.kr/news/articleView.html?idxno=105414,0.506,0.494,하나마이크론,일반,2025-09-20 17:40:33,긍정
한글과컴퓨터,030520,2024-05-24,"""한글과컴퓨터, AI가 성장 모멘텀으로 안착…목표가↑""-IBK",https://n.news.naver.com/mnews/article/015/0004988520?sid=101,0.5574,0.4426,한글과컴퓨터,일반,2025-09-20 17:29:07,긍정
한글과컴퓨터,030520,2024-05-24,"한글과컴퓨터, 목표주가 2.1만→3.6만-IBK",https://n.news.naver.com/mnews/article/014/0005189720?sid=101,0.5572,0.4428,한글과컴퓨터,일반,2025-09-20 17:28:23,긍정
한글과컴퓨터,030520,2024-05-24,"""한글과컴퓨터, AI기술이 성장모멘텀으로 안착""",https://www.insightkorea.co.kr/news/articleView.html?idxno=200501,0.5065,0.4935,한글과컴퓨터,일반,2025-09-20 17:40:23,긍정
한글과컴퓨터,030520,2024-05-24,"한글과컴퓨터, 경기도청 업무에 AI 문서 작성 솔루션 활용하는 PoC 진행",https://www.ciokorea.com/news/338069,0.3063,0.6937,한글과컴퓨터,일반,2025-09-20 17:38:59,부정
DH오토웨어,025440,2024-05-24,[데이터 뉴스룸] 전자 업체 중 임원 연봉 5억 넘는 4곳은 어디?…이수페...,https://www.greened.kr/news/articleView.html?idxno=314572,0.494,0.506,DH오토웨어,일반,2025-09-20 17:40:12,부정
레이저쎌,412350,2024-05-23,"[특징주] 레이저쎌, 엔비디아 차세대 AI GPU '블랙웰' 본격 양산소식에…...",https://www.financialpost.co.kr/news/articleView.html?idxno=205678,0.6478,0.3522,레이저쎌,일반,2025-09-20 17:40:05,긍정
케이알엠,093640,2024-05-23,DB하이텍 주가 벌떡... 화합물 반도체 시장 공략 박차,https://www.pinpointnews.co.kr/news/articleView.html?idxno=267332,0.5954,0.4046,케이알엠,일반,2025-09-20 17:41:50,긍정
온코크로스,382150,2024-05-23,"JW중외제약, 온코크로스와 AI 활용 혁신신약 공동연구",http://www.docdocdoc.co.kr/news/articleView.html?idxno=3017533,0.3578,0.6422,온코크로스,일반,2025-09-20 17:17:45,부정
현대에이치티,039010,2024-05-23,가온그룹 주가 기세등등... 비인과 OTT 디바이스 AI 솔루션 고도화 계약...,https://www.pinpointnews.co.kr/news/articleView.html?idxno=267428,0.5954,0.4046,현대에이치티,일반,2025-09-20 17:41:50,긍정
LS머트리얼즈,417200,2024-05-23,[시간외 특징주] LS머트리얼즈 주가 훨훨...고체산화물 연료전지(SOFC) 뭐...,https://www.pinpointnews.co.kr/news/articleView.html?idxno=267291,0.5954,0.4046,LS머트리얼즈,일반,2025-09-20 17:41:50,긍정
우리엔터프라이즈,037400,2024-05-23,"""생성AI, 발전 무궁무진···통합 플랫폼 갖춰 추진해야""",https://n.news.naver.com/mnews/article/092/0002332351?sid=105,0.5074,0.4926,우리엔터프라이즈,일반,2025-09-20 17:33:39,긍정
우리엔터프라이즈,037400,2024-05-23,"""기업 LLM 도입, 가장 큰 장애는 내부역량""",https://n.news.naver.com/mnews/article/092/0002332261?sid=105,0.3602,0.6398,우리엔터프라이즈,일반,2025-09-20 17:33:38,부정
우리엔터프라이즈,037400,2024-05-23,"에이디링크, ASD+ 엔터프라이즈 시리즈 SSD 발표...AI 등 고성능 및 데이...",https://www.aitimes.kr/news/articleView.html?idxno=31218,0.506,0.494,우리엔터프라이즈,일반,2025-09-20 17:38:08,긍정
씨이랩,189330,2024-05-23,"씨이랩, KOBA 2024서 AI 영상 검색 서비스 공개",https://n.news.naver.com/mnews/article/138/0002173935?sid=105,0.3577,0.6423,씨이랩,일반,2025-09-20 17:34:32,부정
라피치,403360,2024-05-23,비아이매트릭스 주가 광폭행보... 생성형 AI 도입 위한 발판 마련,https://www.pinpointnews.co.kr/news/articleView.html?idxno=267238,0.5954,0.4046,라피치,일반,2025-09-20 17:41:50,긍정
쿠콘,294570,2024-05-23,"쿠콘, 브이디피랩스와 합병 추진…경쟁력 제고 기대",https://n.news.naver.com/mnews/article/057/0001819250?sid=101,0.4465,0.5535,쿠콘,일반,2025-09-20 17:33:04,부정
퀄리타스반도체,432720,2024-05-23,"퀄리타스반도체, 최신 디스플레이 규격 eDP 수신기' PHY v1.5a' 발표",https://www.epnc.co.kr/news/articleView.html?idxno=301162,0.506,0.494,퀄리타스반도체,일반,2025-09-20 17:39:59,긍정
퀄리타스반도체,432720,2024-05-23,"퀄리타스반도체, 최신 디스플레이 규격 eDP 수신기 PHY v1.5a 발표",http://www.thelec.kr/news/articleView.html?idxno=28055,0.5,0.5,퀄리타스반도체,일반,2025-09-20 17:21:31,부정
퀄리타스반도체,432720,2024-05-23,"퀄리타스반도체, 인텔 AI CPU '루나 레이크' 호환 PHY v1.5a 개발",https://n.news.naver.com/mnews/article/031/0000838890?sid=101,0.4951,0.5049,퀄리타스반도체,일반,2025-09-20 17:32:53,부정
가온그룹,078890,2024-05-23,"가온그룹 주가 강세, AI OTT 솔루션 고도화 계약 수주",https://www.gukjenews.com/news/articleView.html?idxno=3001474,0.506,0.494,가온그룹,일반,2025-09-20 17:40:19,긍정
가온그룹,078890,2024-05-23,"가온그룹, 인공지능 OTT 솔루션 고도화 계약 수주",https://n.news.naver.com/mnews/article/003/0012563297?sid=101,0.3874,0.6126,가온그룹,일반,2025-09-20 17:25:47,부정
가온그룹,078890,2024-05-23,"'오일머니' 잡은 가온그룹, AI OTT 솔루션 고도화 계약 수주",https://n.news.naver.com/mnews/article/014/0005189401?sid=101,0.4999,0.5001,가온그룹,일반,2025-09-20 17:28:23,부정
가온그룹,078890,2024-05-23,"'오일머니' 잡은 가온그룹, AI OTT 솔루션 고도화 계약 수주",https://n.news.naver.com/mnews/article/008/0005041668?sid=101,0.4987,0.5013,가온그룹,일반,2025-09-20 17:26:38,부정
가온그룹,078890,2024-05-23,"가온그룹, AI OTT 솔루션 고도화 계약 수주…""중동시역 확장""",https://n.news.naver.com/mnews/article/277/0005422365?sid=101,0.4974,0.5026,가온그룹,일반,2025-09-20 17:35:28,부정
가온그룹,078890,2024-05-23,'오일머니' 잡은 가온그룹...아마존 AI 음성비서 '알렉사' 기반 OTT 솔루...,https://www.newspim.com/news/view/20240523000615,0.6478,0.3522,가온그룹,일반,2025-09-20 17:41:05,긍정
에쓰씨엔지니어링,023960,2024-05-23,"에쓰씨엔지니어링, 미국 알람 코리아 ‘반도체 특수가스 생산공장’ 준...",http://www.thevaluenews.co.kr/news/view.php?idx=183365,0.3724,0.6276,에쓰씨엔지니어링,일반,2025-09-20 17:21:33,부정
에쓰씨엔지니어링,023960,2024-05-23,"에쓰씨엔지니어링, 美 알람 코리아 ‘반도체 특수가스 생산공장’ 준공",https://n.news.naver.com/mnews/article/018/0005746535?sid=101,0.3945,0.6055,에쓰씨엔지니어링,일반,2025-09-20 17:30:23,부정
